-72.53803,41.77169,"McDonalds-Manchester,CT","70 W Center St, Manchester,CT, (860) 643-6682"
-72.19776,41.7387,"McDonalds-Mansfield Center,CT","118 Storrs Rd, Mansfield Center,CT, (860) 456-9931"
-72.81698,41.53966,"McDonalds-Meriden,CT","412 W Main St, Meriden,CT, (203) 238-4212"
-72.80385,41.55035,"McDonalds-Meriden,CT","470 Lewis Ave, Meriden,CT, (203) 630-9331"
-72.80759,41.50988,"McDonalds-Meriden,CT","533 S Broad St, Meriden,CT, (203) 639-1011"
-72.77728,41.52893,"McDonalds-Meriden,CT","783 E Main St, Meriden,CT, (203) 237-3919"
-72.6537,41.53946,"McDonalds-Middletown,CT","611 S Main St, Middletown,CT, (860) 346-8751"
-72.6825,41.55431,"McDonalds-Middletown,CT","914 Washington St, Middletown,CT, (860) 344-0666"
-73.03401,41.24043,"McDonalds-Milford,CT","1376  Post Rd Turnpike Square, Milford,CT, (203) 874-9604"
-73.09301,41.20523,"McDonalds PlayPlace-Milford,CT","439 Bridgeport Ave, Milford,CT, (203) 874-9606"
-73.22098,41.31119,"McDonalds-Monroe,CT","390 Monroe Tpke, Monroe,CT, (203) 459-1927"
-72.0989914,41.4777451,"McDonalds-Montville,CT","1951 Norwich New London Tpke, Montville,CT 06382"
-72.10654,41.44051,"McDonalds-Montville,CT","538 Norwich New London Tpke, Montville,CT, (860) 848-8360"
-71.96007,41.37251,"McDonalds-Mystic,CT","2 Coogan Blvd, Mystic,CT, (860) 536-9123"
-73.04726,41.478,"McDonalds-Naugatuck,CT","571 New Haven Rd, Naugatuck,CT, (203) 729-2434"
-73.07833,41.49232,"McDonalds-Naugatuck,CT","718 Rubber Ave, Naugatuck,CT, (203) 729-0807"
-72.77644,41.67151,"McDonalds-New Britain,CT","40 Martin Luther King Dr, New Britain,CT, (860) 229-0178"
-72.76369,41.71463,"McDonalds PlayPlace-New Britain,CT","635 Hartford Rd, New Britain,CT, (860) 521-9106"
-72.806,41.66616,"McDonalds PlayPlace-New Britain,CT","698 W Main St, New Britain,CT, (860) 225-5487"
-72.96629,41.32866,"McDonalds-New Haven,CT","1094 Whalley Ave, New Haven,CT, (203) 389-6456"
-72.87868,41.32252,"McDonalds-New Haven,CT","225 Foxon Blvd, New Haven,CT, (203) 468-8526"
-72.9409,41.31597,"McDonalds-New Haven,CT","250 Whalley Ave, New Haven,CT, (203) 865-8719"
-72.93723,41.28405,"McDonalds-New Haven,CT","280 Kimberly Ave, New Haven,CT, (203) 776-1126"
-72.89547,41.30816,"McDonalds-New Haven,CT","308 Ferry St, New Haven,CT, (203) 776-1464"
-72.11625,41.36,"McDonalds PlayPlace-New London,CT","406 Colman St, New London,CT, (860) 443-9377"
-73.414651,41.567382,"McDonalds-New Milford,CT","48 Danbury Rd, New Milford,CT, (860) 354-2356"
-72.70794,41.68739,"McDonalds-Newington,CT","2375 Berlin Tpke, Newington,CT, (860) 667-4600"
-72.7703235,41.3247494,"McDonalds-North Branford,CT","280 Branford Rd, North Branford,CT, (203) 481-6237"
-73.32505,42.024681,"McDonalds-North Canaan,CT","18 Main St, North Canaan,CT, (860) 824-5281"
-72.85535,41.39613,"McDonalds-North Haven,CT","129 Washington Ave, North Haven,CT, (203) 239-9086"
-72.8717,41.35643,"McDonalds PlayPlace-North Haven,CT","365 Universal Dr N, North Haven,CT, (203) 234-1269"
-72.15841,41.36876,"McDonalds [WM]-North Waterford,CT","155 Waterford Pky [WM],North Waterford,CT, (860) 442-0203"
-73.41644,41.11807,"McDonalds-Norwalk,CT","26 Belden Ave, Norwalk,CT, (203) 846-9634"
-73.42522,41.13752,"McDonalds PlayPlace-Norwalk,CT","340 Main Ave, Norwalk,CT, (203) 846-8309"
-73.38481,41.12765,"McDonalds PlayPlace-Norwalk,CT","531 Westport Ave, Norwalk,CT, (203) 849-0242"
-73.45175,41.09346,"McDonalds-Norwalk,CT","726 Connecticut Ave, Norwalk,CT, (203) 838-4243"
-72.11385,41.51117,"McDonalds PlayPlace-Norwich,CT","109 Salem Tpke, Norwich,CT, (860) 889-9234"
-72.09416,41.54802,"McDonalds-Norwich,CT","78 Town St, Norwich,CT, (860) 889-2741"
-72.38958,41.28851,"McDonalds-Old Saybrook,CT","1061 Boston Post Rd, Old Saybrook,CT, (860) 388-6895"
-72.98756,41.27837,"McDonalds PlayPlace-Orange,CT","57 Boston Post Rd, Orange,CT, (203) 799-8214"
-71.8492562,41.4044438,"McDonalds-Pawcatuck,CT","465 Liberty St, Pawcatuck,CT 06379, (860) 599-9903"
-71.91616,41.6669,"McDonalds-Plainfield,CT","796 Norwich Rd, Plainfield,CT, (860) 564-7567"
-72.84095,41.67612,"McDonalds-Plainville,CT","260 New Britain Ave, Plainville,CT, (860) 410-0703"
-72.86104,41.67072,"McDonalds-Plainville,CT","7 Maple St, Plainville,CT, (860) 747-0887"
-72.989197,41.553101,"McDonalds-Plantsville,CT","894 Meriden Waterbury Turnpike, Plantsville,CT, (860) 621-2739"
-71.88163,41.9247,"McDonalds PlayPlace-Putnam,CT","6 Providence Pike, Putnam,CT, (860) 928-5008"
-73.57954,41.04173,"McDonalds-Riverside,CT","1207 E Putnam Ave, Riverside,CT, (203) 637-8598"
-72.430129,41.856204,"McDonalds-Rockville,CT","74 Reservoir Rd, Rockville,CT, (860) 871-6118"
-72.64639,41.67363,"McDonalds-Rocky Hill,CT","1994 Silas Deane Hwy, Rocky Hill,CT, (860) 563-1293"
-73.08257,41.39754,"McDonalds PlayPlace-Seymour,CT","Rt 67 & 255 Bank St, Seymour,CT, (203) 881-3647"
-72.8681,41.81745,"McDonalds PlayPlace-Simsbury,CT","22 Albany Tpke, Simsbury,CT, (860) 651-9589"
-72.60805,41.82365,"McDonalds-South Windsor,CT","769 John Fitch Blvd, South Windsor,CT, (860) 282-0150"
-73.2132,41.47964,"McDonalds-Southbury,CT","100 Main St N, Southbury,CT, (203) 262-9820"
-72.87344,41.63521,"McDonalds PlayPlace-Southington,CT","675 Queen St, Southington,CT, (860) 621-5791"
-72.3318,41.96984,"McDonalds PlayPlace-Stafford Springs,CT","89 W Stafford Rd, Stafford Springs,CT, (860) 684-9697"
-73.51511,41.0575,"McDonalds-Stamford,CT","1103 E Main St, Stamford,CT, (203) 359-9238"
-73.53875,41.0554,"McDonalds-Stamford,CT","25 Bedford St, Stamford,CT, (203) 357-8044"
-73.15462,41.19002,"McDonalds PlayPlace-Stratford,CT","2439 Barnum Ave, Stratford,CT, (203) 378-8789"
-73.12169,41.19857,"McDonalds-Stratford,CT","411 Barnum Avenue, Stratford,CT, (203) 378-0351"
-73.01952,41.67978,"McDonalds-Terryville,CT","321 Main St, Terryville,CT, (860) 584-1044"
-73.07899,41.82089,"McDonalds-Torrington,CT","1858 E Main St, Torrington,CT, (860) 626-8008"
-73.12171,41.81459,"McDonalds-Torrington,CT","693 Main St, Torrington,CT, (860) 482-2464"
-73.22002,41.23006,"McDonalds-Trumbull,CT","5065 Main St, Trumbull,CT, (203) 371-7040"
-73.1515887,41.2318014,"McDonalds-Trumbull,CT","60 Hawley Ln, Trumbull,CT, (203) 375-9154"
-72.49621,41.829,"McDonalds-Vernon ,CT","89 Talcottville Rd, Vernon ,CT, (860) 870-7980"
-72.81629,41.47062,"McDonalds PlayPlace-Wallingford,CT","608 N Colony Rd, Wallingford,CT, (203) 269-2619"
-73.0321,41.58046,"McDonalds-Waterbury,CT","184 Chase Ave, Waterbury,CT, (203) 573-0880"
-73.03134,41.55194,"McDonalds-Waterbury,CT","325 Union St, Waterbury Brass Mill Commons,CT, (203) 757-4955"
-73.05338,41.56059,"McDonalds-Waterbury,CT","45 Thomaston Ave, Waterbury,CT, (203) 757-3524"
-72.9966,41.53952,"McDonalds PlayPlace-Waterbury,CT","530 Reidville Dr, Waterbury,CT, (203) 757-3531"
-73.00861,41.5715,"McDonalds PlayPlace-Waterbury,CT","755 Lakewood Rd, Waterbury,CT, (203) 757-3671"
-72.12486,41.34224,"McDonalds-Waterford,CT","117 Boston Post Rd, Waterford,CT, (860) 444-2780"
-73.1003,41.57597,"McDonalds-Watertown,CT","564 Straits Tpke, Watertown,CT, (860) 274-3867"
-72.74795,41.78583,"McDonalds PlayPlace-West Hartford,CT","2534 Albany Ave, West Hartford,CT, (860) 236-8580"
-72.95879,41.29017,"McDonalds-West Haven,CT","1129 Campbell Ave, West Haven,CT, (203) 934-9206"
-73.34199,41.13774,"McDonalds-Westport,CT","701 Post Rd E, Westport,CT, (203) 454-1900"
-72.23315,41.71691,"McDonalds-Willimantic,CT","1464 Main St, Willimantic,CT, (860) 456-9786"
-72.66143,41.85216,"McDonalds-Windsor,CT","350 Bloomfield Ave, Windsor,CT, (860) 285-8679"
-72.67014,41.92837,"McDonalds PlayPlace-Windsor Locks,CT","195 Turnpike Rd, Windsor Locks,CT, (860) 623-4373"
-72.684512,41.929624,"McDonalds-Windsor Locks,CT","New Main Terminal [Boston Original Pizza], Windsor Locks,CT"
-72.681404,41.926846,"McDonalds-Windsor Locks [Bradley International Airport],CT","New Main Terminal, Windsor Locks,CT, (860) 292-1580"
-73.055024,41.915075,"McDonalds-Winsted,CT","US Route 44 S Main St, Winsted,CT, (860) 379-6904"
-77.0199,38.88756,"McDonalds-Washington,DC","6th And Independence Ave Sw [Outdoor], Washington,DC, (703) 920-3141"
-77.0287,38.90076,"McDonalds-Washington,DC","1235 New York Ave Nw, Washington,DC, (202) 347-9497"
-77.031949,38.895815,"McDonalds-Washington,DC","14th & U St NW, Washington,DC, (202) 462-6140"
-76.98315,38.87909,"McDonalds-Washington,DC","1539 Pennsylvania Ave Se, Washington,DC, (202) 546-0058"
-77.03841,38.91197,"McDonalds-Washington,DC","1619 17th St Nw, Washington,DC, (202) 234-9327"
-76.98069,38.89946,"McDonalds-Washington,DC","1635 Benning Rd Ne, Washington,DC, (202) 397-1190"
-76.99363,38.91617,"McDonalds-Washington,DC","1901 9th St Ne, Washington,DC, (202) 832-9225"
-77.04379,38.90552,"McDonalds-Washington,DC","1916 M St Nw, Washington,DC, (202) 296-8839"
-76.9752121,38.8516388,"McDonalds-Washington,DC","21 St SE, Washington,DC 20003, (202) 479-0518"
-76.97309,38.91757,"McDonalds-Washington,DC","2228 New York Ave Ne, Washington,DC, (202) 526-2835"
-77.02213,38.92026,"McDonalds-Washington,DC","2328 Georgia Ave Nw, Washington,DC, (202) 387-2111"
-77.04243,38.92233,"McDonalds-Washington,DC","2481 18th St Nw, Washington,DC, (202) 332-1805"
-76.96876,38.86054,"McDonalds-Washington,DC","2529 Good Hope Rd Se, Washington,DC, (202) 582-5220"
-77.05183,38.92389,"McDonalds-Washington,DC","2616 Connecticut Ave NW, Washington,DC, (202) 462-8773"
-76.95038,38.89331,"McDonalds-Washington,DC","3901 Minnesota Ave Ne, Washington,DC, (202) 399-0686"
-77.01777,38.88591,"McDonalds-Washington,DC","400 C St Sw, Washington,DC, (202) 484-0803"
-77.07685,38.94249,"McDonalds-Washington,DC","4130 Wisconsin Ave Nw, Washington,DC, (202) 363-3955"
-77.0003,38.92005,"McDonalds-Washington,DC","424 Rhode Island Ave Ne, Washington,DC, (202) 526-3138"
-76.94253,38.90178,"McDonalds-Washington,DC","4301 Nannie Helen Burroughs Ave Ne, Washington,DC, (202) 399-1396"
-77.08684,38.9384,"McDonalds-Washington,DC","4400 MA Ave, Washington,DC, (202) 966-1636"
-77.0191,38.89557,"McDonalds-Washington,DC","450 5th St Nw, Washington,DC, (202) 628-5903"
-76.99242,38.9491,"McDonalds-Washington,DC","4950 S Dakota Ave Ne, Washington,DC, (202) 529-5126"
-77.08508,38.95914,"McDonalds-Washington,DC","5300 Wisconsin Ave Nw, Washington,DC, (202) 244-1122"
-77.02943,38.89677,"McDonalds-Washington,DC","555 13th St Nw, Washington,DC, (202) 638-5933"
-77.0281,38.96198,"McDonalds-Washington,DC","5948 Georgia Ave Nw, Washington,DC, (202) 291-5043"
-77.02389,38.88107,"McDonalds-Washington,DC","6 Independence Ave SW, Washington,DC, (202) 682-0942"
-77.020128,38.897441,"McDonalds-Washington,DC","601 F St NW, Washington,DC, (202) 737-0119"
-77.02628,38.98001,"McDonalds-Washington,DC","7425 Georgia Ave Nw, Washington,DC, (202) 882-6372"
-77.0066,38.90808,"McDonalds-Washington,DC","75 New York Ave Ne, Washington,DC, (202) 789-0276"
-77.0396,38.89923,"McDonalds-Washington,DC","750 17th St Nw, Washington,DC, (202) 828-8311"
-76.994467,38.900184,"McDonalds-Washington,DC","841 H St NE, Washington,DC, (202) 546-4640"
-77.02432,38.89624,"McDonalds-Washington,DC","911 E St Nw, Washington,DC, (202) 347-1940"
-77.02525,38.88438,"McDonalds-Washington,DC","955 L'Enfant Plz Sw, Washington,DC, (202) 484-0525"
-77.00629,38.89697,"McDonalds-Washington,DC","Union Station/50 Massachusetts Ave, Washington,DC, (202) 408-5014"
-75.66372,39.63274,"McDonalds PlayPlace-Bear,DE","1401 Governors Pl, Bear,DE, (302) 836-1308"
-75.06258,38.52256,"McDonalds-Bethany Beach,DE","US 1 & Addy Rd, Bethany Beach,DE, (302) 537-1226"
-75.5893555,38.7217712,"McDonalds PlayPlace-Bridgeville,DE","18733 Jussex Hwy, Bridgeville,DE, (302) 337-7882"
-75.54042,39.11529,"McDonalds [WM]-Camden,DE","263 Walmart Dr [WM], Camden,DE, (302) 698-3246"
-75.46769,39.79412,"McDonalds-Claymont,DE","2702 Philadelphia Pike, Claymont,DE, (302) 798-0198"
-75.55792,38.456086,"McDonalds-Delmar,DE","38667 Sussex Hwy, Delmar,DE, (302) 846-0105"
-75.55814,39.158649,"McDonalds-Dover,DE","1424 Forrest Ave Rt 8, Dover,DE, (302) 674-2095"
-75.494218,39.129382,"McDonalds-Dover,DE","1704 E Lebanon Rd [Rt 10], Dover,DE, (302) 735-4537"
-75.555035,39.198836,"McDonalds-Dover,DE","1788 N Dupont Hwy, Dover,DE, (302) 734-0950"
-75.531185,39.18283,"McDonalds-Dover,DE","879 N Dupont Hwy, Dover,DE, (302) 674-8573"
-75.515916,39.145967,"McDonalds-Dover,DE","915 S Dupont Hwy, Dover,DE, (302) 674-8080"
-75.3983307,38.6924667,"McDonalds-Georgetown,DE","20817 Dupont Blvd, Georgetown,DE, (302) 856-6101"
-75.744499,39.605321,"McDonalds PlayPlace-Glasgow,DE","2351 S College Ave, Glasgow,DE, (302) 733-0818"
-75.56705,38.92896,"McDonalds-Harrington,DE","16758 S Dupont Hwy, Harrington,DE, (302) 398-0222"
-75.73192,39.44644,"McDonalds PlayPlace-Middletown,DE","580 Middletown Warwick Rd, Middletown,DE, (302) 378-3936"
-75.734708,39.445413,"McDonalds [WM]-Middletown,DE","705 Middletown Warwick Rd [WM], Middletown,DE, (302) 376-4390"
-75.44052,38.91875,"McDonalds PlayPlace-Milford,DE","653 North Dupont Hwy, Milford,DE, (302) 422-5161"
-75.19358,38.63706,"McDonalds-Millsboro,DE","24943 John J Williams Hwy, Millsboro,DE, (302) 947-2602"
-75.2866647,38.573393,"McDonalds-Millsboro,DE","30255 Commerce Dr, Millsboro,DE, (302) 934-7846"
-75.60395,39.66543,"McDonalds-New Castle,DE","101 South Dupont Hwy, New Castle,DE, (302) 322-3798"
-75.55174,39.7008,"McDonalds-New Castle,DE","3010 New Castle Ave, New Castle,DE, (302) 656-9717"
-75.58545,39.68549,"McDonalds-New Castle,DE","700 N Dupont Hwy, New Castle,DE, (302) 328-8804"
-75.73685,39.68581,"McDonalds PlayPlace-Newark,DE","374 East Main St, Newark,DE, (302) 737-0502"
-75.68398,39.68491,"McDonalds-Newark,DE","4160 Ogletown Stanton Rd, Newark,DE, (302) 737-4424"
-75.75098,39.6546,"McDonalds-Newark,DE","815 S College Ave, Newark,DE, (302) 738-7857"
-75.652642,39.678282,"McDonalds-Newark,DE","Christiana Mall, Newark,DE, (302) 454-1400"
-75.1344833,38.7316208,"McDonalds PlayPlace-Rehoboth Beach,DE","18878 Coastal Hwy, Rehoboth Beach,DE, (302) 645-4885"
-75.595083,38.653052,"McDonalds-Seaford,DE","300 N Dual Hwy, Seaford,DE, (302) 629-3666"
-75.2333343,38.45921,"McDonalds-Selbyville,DE","38215 Dupont Blvd, Selbyville,DE, (302) 436-6036"
-75.6077,39.30674,"McDonalds-Smyrna,DE","333 N Dupont Blvd, Smyrna,DE, (302) 653-6330"
-75.6305,39.71569,"McDonalds-Stanton,DE","1790 W Newport Pike, Stanton,DE, (302) 994-0162"
-75.58295,39.7414,"McDonalds-Wilmington,DE","101 New Rd, Wilmington,DE, (302) 656-2010"
-75.54694,39.79504,"McDonalds-Wilmington,DE","2507 Concord Pike, Wilmington,DE, (302) 478-5685"
-75.62752,39.73664,"McDonalds-Wilmington,DE","3318 Kirkwood Hwy, Wilmington,DE, (302) 999-1442"
-75.52213,39.76086,"McDonalds-Wilmington,DE","4111 N Market St, Wilmington,DE, (302) 762-2747"
-75.65932,39.7235,"McDonalds PlayPlace-Wilmington,DE","4625 Kirkwood Hwy, Wilmington,DE, (302) 999-8170"
-75.55763,39.74292,"McDonalds-Wilmington,DE","700 W 4th St, Wilmington,DE, (302) 655-8077"
-82.512603,29.80098,"McDonalds PlayPlace-Alachua,FL","16018 NW US Hwy 441, Alachua,FL, (386) 462-1187"
-81.39194,28.66166,"McDonalds PlayPlace-Altamonte Springs,FL","224 W Hwy 436, Altamonte Springs,FL, (407) 862-4777"
-81.419692,28.659754,"McDonalds-Altamonte Springs,FL","240 S Hwy 434, Altamonte Springs,FL, (407) 788-2292"
-81.541802,28.688453,"McDonalds-Apopka,FL","1678 W Orange Blossom Trail, Apopka,FL 32712, (407) 464-1901"
-81.508877,28.708287,"McDonalds-Apopka,FL","1681 N Rock Springs Rd, Apopka,FL, (407) 880-4434"
-81.50654,28.673424,"McDonalds PlayPlace-Apopka,FL","233 East Main St, Apopka,FL, (407) 886-0822"
-81.453099,28.670837,"McDonalds PlayPlace-Apopka,FL","3141 E Semoran Blvd, Apopka,FL, (407) 869-8076"
-81.845871,27.210791,"McDonalds PlayPlace-Arcadia,FL","1203 Oak St, Arcadia,FL, (863) 494-1312"
-81.40049,30.3248,"McDonalds PlayPlace-Atlantic Beach,FL","435 Atlantic Blvd, Atlantic Beach,FL, (904) 246-9577"
-81.778571,28.054594,"McDonalds PlayPlace-Auburndale,FL","420 Havendale Blvd, Auburndale,FL, (863) 967-6910"
-81.51403,27.592415,"McDonalds-Avon Park,FL","339 US Hwy 27S, Avon Park,FL, (863) 452-2009"
-81.982392,30.285933,"McDonalds PlayPlace-Baldwin,FL","1003 US 301 S, Baldwin,FL, (904) 266-4808"
-81.843055,27.908054,"McDonalds-Bartow,FL","1470 N Broadway, Bartow,FL, (863) 533-4003"
-80.669995,26.675709,"McDonalds PlayPlace-Belle Glade,FL","833 S Main St, Belle Glade,FL, (561) 996-7122"
-82.056833,29.059851,"McDonalds-Belleview,FL","5515 SE Abshier Blvd, Belleview,FL, (352) 245-7722"
-85.048137,30.442943,"McDonalds-Blountstown,FL","20495 W Central Ave, Blountstown,FL, (850) 674-2977"
-80.202753,26.370111,"McDonalds PlayPlace-Boca Raton,FL","20594 SR 7, Boca Raton,FL, (561) 482-6110"
-80.127738,26.360861,"McDonalds-Boca Raton,FL","21150 S Military Trail, Boca Raton,FL 33486, (561) 391-5185"
-80.07726,26.36903,"McDonalds-Boca Raton,FL","2140 North Federal Highway, Boca Raton,FL, (561) 392-7776"
-80.202161,26.332809,"McDonalds PlayPlace-Boca Raton,FL","23073 Sandalfoot Plaza Drive, Boca Raton,FL, (561) 483-9676"
-80.145711,26.408386,"McDonalds-Boca Raton,FL","2911 Clintmoore & Jog, Boca Raton,FL, (561) 994-3602"
-80.155724,26.349609,"McDonalds-Boca Raton,FL","7030 Palmetto Park Road, Boca Raton,FL, (561) 392-6768"
-80.10427,26.39376,"McDonalds-Boca Raton,FL","710 Yamato Road, Boca Raton,FL, (561) 549-0174"
-85.684234,30.769722,"McDonalds PlayPlace-Bonifay,FL","2010 S Waukesha St, Bonifay,FL, (850) 547-3334"
-81.7536,26.33213,"McDonalds-Bonita Springs,FL","27996 Oakland Dr, Bonita Springs,FL 34135, (239) 498-8838"
-81.805451,26.326162,"McDonalds-Bonita Springs,FL","28215 Tamiami Trail, Bonita Springs,FL 33923, (239) 947-3300"
-80.08994,26.5129,"McDonalds-Boynton Beach,FL","1610 S Congress Ave, Boynton Beach,FL, (561) 732-3331"
-80.09105,26.54226,"McDonalds-Boynton Beach,FL","1799 N Congress Blvd, Boynton Beach,FL, (561) 369-1550"
-80.05891,26.51293,"McDonalds PlayPlace-Boynton Beach,FL","1810 South Federal Highway, Boynton Beach,FL, (561) 737-4848"
-80.12264,26.53041,"McDonalds PlayPlace-Boynton Beach,FL","9858 Military Trail, Boynton Beach,FL, (561) 738-0961"
-80.14748,26.52959,"McDonalds-Boynton Beach,FL","9915 Jog Rd, Boynton Beach,FL, (561) 732-7999"
-82.431206,27.4852,"McDonalds-Bradenton,FL","11150 SR 64, Bradenton,FL 34212, (941) 749-7909"
-82.527739,27.448971,"McDonalds [WM]-Bradenton,FL","2911 53rd Ave E [WM], Bradenton,FL, (941) 751-0560"
-82.59805,27.46226,"McDonalds PlayPlace-Bradenton,FL","3631 Cortez Rd W, Bradenton,FL, (941) 756-9882"
-82.57517,27.45682,"McDonalds PlayPlace-Bradenton,FL","4711 14th St W, Bradenton,FL, (941) 755-9595"
-82.52164,27.44753,"McDonalds-Bradenton,FL","5299 33rd St E, Bradenton,FL, (941) 755-5886"
-82.614914,27.462334,"McDonalds [WM]-Bradenton,FL","5315 Cortez Rd W [WM], Bradenton,FL, (941) 798-9252"
-82.47628,27.49463,"McDonalds-Bradenton,FL","604 67th St Cir E, Bradenton,FL, (941) 747-4979"
-82.517548,27.498539,"McDonalds [WM]-Bradenton,FL","6225 SR 64 E [WM], Bradenton,FL, (941) 748-1288"
-82.62862,27.49614,"McDonalds-Bradenton,FL","6708 Manatee Ave W, Bradenton,FL, (941) 794-6227"
-82.46931,27.44458,"McDonalds-Bradenton,FL","7185 E SR 70 E, Bradenton,FL, (941) 739-1886"
-82.63481,27.46273,"McDonalds-Bradenton,FL","7300 Cortez Road W, Bradenton,FL, (941) 795-7863"
-82.325256,27.924579,"McDonalds [WM]-Brandon,FL","11110 Causeway Blvd [WM], Brandon,FL, (813) 849-6391"
-82.3246,27.923416,"McDonalds-Brandon,FL","11212 Causeway Blvd, Brandon,FL, (813) 689-7931"
-82.29133,27.93793,"McDonalds-Brandon,FL","502 W Brandon Blvd, Brandon,FL, (813) 685-1355"
-82.26961,27.89355,"McDonalds-Brandon,FL","985 E Bloomingdale Ave, Brandon,FL, (813) 685-9163"
-82.923674,29.956659,"McDonalds-Branford,FL","102 SW US Hwy 27, Branford,FL 32008, (386) 935-0655"
-82.51144,28.53346,"McDonalds PlayPlace-Brooksville,FL","13100 Cortez Blvd, Brooksville,FL, (352) 596-7042"
-82.505472,28.532089,"McDonalds [WM]-Brooksville,FL","13300 Cortez Blvd [WM], Brooksville,FL, (352) 597-7925"
-82.23277,28.52286,"McDonalds PlayPlace-Brooksville,FL","31038 Cortez Blvd, Brooksville,FL, (352) 754-1035"
-82.406311,28.536213,"McDonalds [WM]-Brooksville,FL","7305 Broad St [WM], Brooksville,FL, (352) 799-1570"
-82.399605,28.546926,"McDonalds-Brooksville,FL","845 S Broad St, Brooksville,FL, (352) 796-3124"
-82.139819,28.66817,"McDonalds-Bushnell,FL","2195 W CR 48, Bushnell,FL, (352) 568-0005"
-81.83047,30.563853,"McDonalds PlayPlace-Callahan,FL","542361 US Hwy 1, Callahan,FL, (904) 879-2080"
-80.61184,28.39635,"McDonalds PlayPlace-Cape Canaveral,FL","8780 Astronaut Blvd, Cape Canaveral,FL, (321) 784-9944"
-81.94937,26.56244,"McDonalds-Cape Coral,FL","1222 Cape Coral Pkwy, Cape Coral,FL, (239) 549-2556"
-82.00724,26.5625,"McDonalds PlayPlace-Cape Coral,FL","1604 W Cape Coral Pky, Cape Coral,FL, (239) 945-7377"
-81.938009,26.620762,"McDonalds [WM]-Cape Coral,FL","1619 Del Prado Blvd [WM], Cape Coral,FL, (239) 772-0805"
-81.94067,26.6203,"McDonalds-Cape Coral,FL","1715 Del Prado Blvd, Cape Coral,FL, (239) 574-7574"
-81.97449,26.60748,"McDonalds-Cape Coral,FL","2404 Santa Barbara Blvd, Cape Coral,FL, (239) 573-0800"
-81.941605,26.698757,"McDonalds-Cape Coral,FL","2541 Del Prado N, Cape Coral,FL, (239) 242-8498"
-82.03618,26.63753,"McDonalds-Cape Coral,FL","2925 SW Pine Island Rd, Cape Coral,FL 33991, (239) 282-9617"
-81.957397,26.62974,"McDonalds-Cape Coral,FL","3601 N E Pine Island Rd, Cape Coral,FL, (239) 997-4797"
-81.97367,26.65214,"McDonalds PlayPlace-Cape Coral,FL","8 NE Pine Island Rd, Cape Coral,FL, (239) 772-5888"
-80.246094,25.941,"McDonalds-Carol City,FL","18250 NW 27th Ave, Carol City,FL, (305) 624-7010"
-80.27699,25.93953,"McDonalds-Carol City,FL","4686 NW 183rd St, Carol City,FL, (305) 621-2323"
-81.321091,28.636063,"McDonalds [WM]-Casselberry,FL","1241 SR 436 [WM], Casselberry,FL, (407) 657-5913"
-81.319504,28.632918,"McDonalds-Casselberry,FL","1291 E Semoran Blvd, Casselberry,FL 32707, (407) 679-0661"
-82.86456,29.49277,"McDonalds-Chiefland,FL","1415 N Young Blvd, Chiefland,FL, (352) 493-1700"
-85.54159,30.76468,"McDonalds PlayPlace-Chipley,FL","1291 Main St, Chipley,FL, (850) 638-4544"
-82.74597,27.94177,"McDonalds-Clearwater,FL","1500 S Belcher Rd, Clearwater,FL 33764, (727) 530-1693"
-82.75994,27.96083,"McDonalds-Clearwater,FL","1860 Gulf To Bay Blvd, Clearwater,FL, (727) 442-1286"
-82.7549,27.99115,"McDonalds-Clearwater,FL","1934 N Hercules Ave, Clearwater,FL, (727) 449-0220"
-82.70874,28.00991,"McDonalds-Clearwater,FL","2454 McMullen Booth Rd, Clearwater,FL, (727) 725-4106"
-82.796677,27.965853,"McDonalds-Clearwater,FL","29978 US Hwy 19 N, Clearwater,FL, (727) 772-2576"
-82.68041,27.89366,"McDonalds-Clearwater,FL","3470 Ulmerton Rd, Clearwater,FL, (727) 572-4556"
-82.78734,27.95978,"McDonalds-Clearwater,FL","539 S Missouri Ave, Clearwater,FL, (727) 442-2887"
-82.8292,27.97259,"McDonalds-Clearwater Beach,FL","347 S Gulfview Blvd, Clearwater Beach,FL, (727) 461-7054"
-81.766342,28.551291,"McDonalds-Clermont,FL","16832 Corner Center Dr, Clermont,FL, (352) 243-1862"
-81.705609,28.547088,"McDonalds-Clermont,FL","2640 E Highway 50, Clermont,FL, (352) 242-4731"
-81.718196,28.500797,"McDonalds-Clermont,FL","4307 S Hwy 27, Clermont,FL, (352) 243-3185"
-81.74432,28.547575,"McDonalds-Clermont,FL","799 E Hwy 50, Clermont,FL, (352) 394-3174"
-80.945093,26.754755,"McDonalds-Clewiston,FL","905 W Sugarland Hwy, Clewiston,FL, (863) 983-9521"
-80.764774,28.39744,"McDonalds PlayPlace-Cocoa,FL","2200 Highway 524, Cocoa,FL, (321) 639-0660"
-80.797445,28.359373,"McDonalds-Cocoa,FL","4625 W King St, Cocoa,FL, (321) 633-6065"
-80.74128,28.374578,"McDonalds-Cocoa,FL","927 Dixon Blvd, Cocoa,FL, (321) 632-7441"
-80.60865,28.35578,"McDonalds-Cocoa Beach,FL","3920 N Atlantic Ave, Cocoa Beach,FL, (321) 783-3450"
-80.182533,26.273664,"McDonalds PlayPlace-Coconut Creek,FL","4200 Sample Rd, Coconut Creek,FL, (954) 968-3310"
